Mondo ID	EFO id	Mondo Label	EFO label
MONDO:0019337	http://www.ebi.ac.uk/efo/EFO_0008598	autoimmune bullous skin disease	autoimmune bullous skin disease
MONDO:0021124	http://www.ebi.ac.uk/efo/EFO_0008560	female infertility	female infertility
MONDO:0018020	http://www.ebi.ac.uk/efo/EFO_1001810	mercury poisoning	mercury poisoning
MONDO:0023305	http://www.ebi.ac.uk/efo/EFO_1001518	heavy metal poisoning	heavy metal poisoning
MONDO:0022799	http://www.ebi.ac.uk/efo/EFO_1001881	cold urticaria	cold urticaria
MONDO:0004619	http://www.ebi.ac.uk/efo/EFO_1002025	measles	measles
MONDO:0004656	http://www.ebi.ac.uk/efo/EFO_1002026	rubella	rubella
MONDO:0001795	http://www.ebi.ac.uk/efo/EFO_1002023	plantar wart	plantar wart
MONDO:0021060	http://www.ebi.ac.uk/efo/EFO_1001502	RASopathy	rasopathy
MONDO:0001142	http://www.ebi.ac.uk/efo/EFO_0008581	salivary gland disease	salivary gland disease
MONDO:0001358	http://www.ebi.ac.uk/efo/EFO_1002018	bronchial disease	bronchial disease
MONDO:0001266	http://www.ebi.ac.uk/efo/EFO_1001462	erysipelas	erysipelas
MONDO:0002565	http://www.ebi.ac.uk/efo/EFO_1001472	myelitis	Myelitis
MONDO:0016345	http://www.ebi.ac.uk/efo/EFO_1001473	non-familial restrictive cardiomyopathy	Non-familial restrictive cardiomyopathy
MONDO:0008109	http://www.ebi.ac.uk/efo/EFO_0008610	ocular cicatricial pemphigoid	ocular cicatricial pemphigoid
MONDO:0019322	http://www.ebi.ac.uk/efo/EFO_0008613	pemphigus vegetans	pemphigus vegetans
MONDO:0019324	http://www.ebi.ac.uk/efo/EFO_0008601	pemphigus foliaceus	pemphigus foliaceus
MONDO:0018974	http://www.ebi.ac.uk/efo/EFO_0008602	paraneoplastic pemphigus	paraneoplastic pemphigus
MONDO:0019323	http://www.ebi.ac.uk/efo/EFO_0008603	pemphigus erythematosus	pemphigus erythematosus
MONDO:0001442	http://www.ebi.ac.uk/efo/EFO_0008623	dysthymic disorder	dysthymic disorder
MONDO:0004766	http://www.ebi.ac.uk/efo/EFO_0008590	status asthmaticus	Status Asthmaticus
MONDO:0018688	http://www.ebi.ac.uk/efo/EFO_0008597	anti-p200 pemphigoid	anti-p200 pemphigoid
MONDO:0001500	http://www.ebi.ac.uk/efo/EFO_0008587	gender identity disorder	gender identity disorder
MONDO:0004522	http://www.ebi.ac.uk/efo/EFO_0008588	peritonitis	peritonitis
MONDO:0004781	http://www.ebi.ac.uk/efo/EFO_0008583	acute myocardial infarction	acute myocardial infarction
MONDO:0021042	http://www.ebi.ac.uk/efo/EFO_0005543	glioma	glioma
MONDO:0015447	http://www.ebi.ac.uk/efo/EFO_1002017	differentiated thyroid carcinoma	differentiated thyroid carcinoma
MONDO:0003072	http://www.ebi.ac.uk/efo/EFO_0005716	retinal cancer	retinal cancer
MONDO:0004648	http://www.ebi.ac.uk/efo/EFO_0004718	vascular dementia	vascular dementia
MONDO:0001105	http://www.ebi.ac.uk/efo/EFO_1002039	renal hypertension	renal hypertension
MONDO:0016733	http://www.ebi.ac.uk/efo/EFO_0003094	ganglioglioma	ganglioglioma
MONDO:0020560	http://www.ebi.ac.uk/efo/EFO_1002008	atypical teratoid rhabdoid tumor	atypical teratoid rhabdoid tumor
MONDO:0019433	http://www.ebi.ac.uk/efo/EFO_1002019	oligoarticular juvenile idiopathic arthritis	oligoarticular juvenile idiopathic arthritis
MONDO:0002444	http://www.ebi.ac.uk/efo/EFO_1002014	melancholia	melancholia
MONDO:0003232	http://www.ebi.ac.uk/efo/EFO_1002013	alcoholic pancreatitis	alcoholic pancreatitis
MONDO:0001200	http://www.ebi.ac.uk/efo/EFO_1002034	secondary hypertension	secondary hypertension
MONDO:0017603	http://www.ebi.ac.uk/efo/EFO_1000083	ALK-negative anaplastic large cell lymphoma	Anaplastic Large Cell Lymphoma, ALK-Negative
MONDO:0018063	http://www.ebi.ac.uk/efo/EFO_1000742	nodular non-suppurative panniculitis	nodular nonsuppurative panniculitis
MONDO:0001419	http://www.ebi.ac.uk/efo/EFO_1000600	trachea squamous cell carcinoma	Tracheal Squamous Cell Carcinoma
MONDO:0018872	http://www.ebi.ac.uk/efo/EFO_0003025	acute megakaryoblastic leukemia	acute megakaryoblastic leukaemia
MONDO:0024609	http://www.ebi.ac.uk/efo/EFO_1000624	vulvar squamous cell carcinoma	Vulvar Squamous Cell Carcinoma
MONDO:0018908	http://www.ebi.ac.uk/efo/EFO_0005952	non-Hodgkin lymphoma	non-Hodgkins lymphoma
MONDO:0020528	http://www.ebi.ac.uk/efo/EFO_1001110	ACTH-dependent Cushing syndrome	pituitary-dependent Cushing's disease
MONDO:0003184	http://www.ebi.ac.uk/efo/EFO_1000599	trachea carcinoma	Tracheal Carcinoma
MONDO:0019355	http://www.ebi.ac.uk/efo/EFO_0007135	adult-onset Still disease	adult-onset Still's disease
MONDO:0005539	http://www.ebi.ac.uk/efo/EFO_0005629	small bowel Crohn disease	small bowel Crohn's disease
MONDO:0005537	http://www.ebi.ac.uk/efo/EFO_0005627	perianal Crohn disease	perianal Crohn's disease
MONDO:0007699	http://www.ebi.ac.uk/efo/EFO_0003779	Hashimoto thyroiditis	Hashimoto's thyroiditis
MONDO:0006839	http://www.ebi.ac.uk/efo/EFO_1001024	Lutembacher syndrome	Lutembacher's syndrome
MONDO:0006823	http://www.ebi.ac.uk/efo/EFO_1001006	Klinefelter syndrome	Klinefelter's syndrome
MONDO:0003198	http://www.ebi.ac.uk/efo/EFO_1000532	small intestine adenocarcinoma	small intestinal adenocarcinoma
MONDO:0018871	http://www.ebi.ac.uk/efo/EFO_0000223	acute myelomonocytic leukemia M4	acute myelomonocytic leukemia
MONDO:0006972	http://www.ebi.ac.uk/efo/EFO_1001182	silo filler disease	silo filler's disease
MONDO:0005535	http://www.ebi.ac.uk/efo/EFO_0005625	oral Crohn disease	oral Crohn's disease
MONDO:0020334	http://www.ebi.ac.uk/efo/EFO_0007359	mast cell leukemia	mast-cell leukemia
MONDO:0013662	http://www.ebi.ac.uk/efo/EFO_0000280	Barrett esophagus	Barrett's esophagus
MONDO:0006018	http://www.ebi.ac.uk/efo/EFO_0007547	Wissler syndrome	Wissler's syndrome
MONDO:0019805	http://www.ebi.ac.uk/efo/EFO_1001221	twin to twin transfusion syndrome	twin-to-twin transfusion syndrome
MONDO:0005690	http://www.ebi.ac.uk/efo/EFO_0007192	Caplan syndrome	Caplan's syndrome
MONDO:0005116	http://www.ebi.ac.uk/efo/EFO_0000775	Whipple disease	Whipple's disease
MONDO:0007191	http://www.ebi.ac.uk/efo/EFO_0003780	Behcet syndrome	Behcet's syndrome
MONDO:0005586	http://www.ebi.ac.uk/efo/EFO_0005950	head and neck neoplasm	head and neck neoplasia
MONDO:0003493	http://www.ebi.ac.uk/efo/EFO_1000579	thymus squamous cell carcinoma	Thymic Squamous Cell Carcinoma
MONDO:0018181	http://www.ebi.ac.uk/efo/EFO_0007473	Ritter disease	Ritter's disease
MONDO:0003645	http://www.ebi.ac.uk/efo/EFO_1000152	cavernous hemangioma of face	Cavernous Hemangioma of the Face
MONDO:0007603	http://www.ebi.ac.uk/efo/EFO_0007269	Felty syndrome	Felty's syndrome
MONDO:0005006	http://www.ebi.ac.uk/efo/EFO_0000350	clear cell sarcoma of kidney	clear cell sarcoma of the kidney
MONDO:0005011	http://www.ebi.ac.uk/efo/EFO_0000384	Crohn disease	Crohn's disease
MONDO:0004122	http://www.ebi.ac.uk/efo/EFO_1000578	thymus small cell carcinoma	Thymic Small Cell Carcinoma
MONDO:0000607	http://www.ebi.ac.uk/efo/EFO_0002913	cutaneous T cell lymphoma	Cutaneous T-cell lymphoma
MONDO:0001095	http://www.ebi.ac.uk/efo/EFO_1000367	mediastinum neuroblastoma	Mediastinal Neuroblastoma
MONDO:0004114	http://www.ebi.ac.uk/efo/EFO_1000129	urinary bladder small cell neuroendocrine carcinoma	Bladder Small Cell Neuroendocrine Carcinoma
MONDO:0006745	http://www.ebi.ac.uk/efo/EFO_1000919	endometrioid stromal sarcoma	endometrial stromal sarcoma
MONDO:0003256	http://www.ebi.ac.uk/efo/EFO_1000285	neurohypophysis granular cell tumor	Granular Cell Tumor of the Neurohypophysis
MONDO:0019376	http://www.ebi.ac.uk/efo/EFO_0007545	West-nile encephalitis	West Nile encephalitis
MONDO:0002752	http://www.ebi.ac.uk/efo/EFO_0006460	ovary adenocarcinoma	ovarian adenocarcinoma
MONDO:0003355	http://www.ebi.ac.uk/efo/EFO_0006718	ovary leiomyosarcoma	ovarian leiomyosarcoma
MONDO:0002169	http://www.ebi.ac.uk/efo/EFO_0005631	rectum adenocarcinoma	rectal adenocarcinoma
MONDO:0005026	http://www.ebi.ac.uk/efo/EFO_0000466	endometrioid adenocarcinoma	endometrioid carcinoma
MONDO:0004948	http://www.ebi.ac.uk/efo/EFO_0000095	B-cell chronic lymphocytic leukemia	chronic lymphocytic leukemia
MONDO:0005671	http://www.ebi.ac.uk/efo/EFO_0007173	Blastocystis infectious disease	Blastocystis hominis infectious disease
MONDO:0018747	http://www.ebi.ac.uk/efo/EFO_1000691	acquired epidermolysis bullosa	epidermolysis bullosa acquisita
MONDO:0017590	http://www.ebi.ac.uk/efo/EFO_1000079	carcinoma of the ampulla of vater	Ampulla of Vater Carcinoma
MONDO:0005528	http://www.ebi.ac.uk/efo/EFO_0005596	inborn vitamin metabolic disorder	vitamin metabolic disorder
MONDO:0006706	http://www.ebi.ac.uk/efo/EFO_1000873	bifidobacteriales infectious disease	commensal Bifidobacteriales infectious disease
MONDO:0006536	http://www.ebi.ac.uk/efo/EFO_1000681	congenital generalized lipodystrophy (disease)	congenital generalized lipodystrophy
MONDO:0005023	http://www.ebi.ac.uk/efo/EFO_0000432	ductal breast carcinoma in situ	ductal carcinoma in situ
MONDO:0006705	http://www.ebi.ac.uk/efo/EFO_1000872	bacteroidaceae infectious disease	commensal Bacteroidaceae infectious disease
MONDO:0000951	http://www.ebi.ac.uk/efo/EFO_1000054	thymus lymphoma	thymic lymphoma
MONDO:0001223	http://www.ebi.ac.uk/efo/EFO_0005754	parathyroid gland disease	parathyroid disease
MONDO:0006890	http://www.ebi.ac.uk/efo/EFO_1001087	parathyroid gland adenoma	parathyroid adenoma
MONDO:0017604	http://www.ebi.ac.uk/efo/EFO_1000630	marginal zone lymphoma	marginal zone B-cell lymphoma
MONDO:0005590	http://www.ebi.ac.uk/efo/EFO_0006318	breast ductal adenocarcinoma	breast ductal adenocarcinoma
MONDO:0005233	http://www.ebi.ac.uk/efo/EFO_0003060	non-small cell lung carcinoma (disease)	non-small cell lung carcinoma
MONDO:0005803	http://www.ebi.ac.uk/efo/EFO_0007318	hyperinsulinemic hypoglycemia (disease)	hyperinsulinemic hypoglycemia
MONDO:0006964	http://www.ebi.ac.uk/efo/EFO_1001173	secondary hyperparathyroidism (disease)	secondary hyperparathyroidism
MONDO:0001560	http://www.ebi.ac.uk/efo/EFO_0004707	hypertrophic pyloric stenosis	infantile hypertrophic pyloric stenosis
MONDO:0005494	http://www.ebi.ac.uk/efo/EFO_0005537	triple-negative breast carcinoma	triple-negative breast cancer
MONDO:0003507	http://www.ebi.ac.uk/efo/EFO_1000413	choriocarcinoma of ovary	Ovarian Choriocarcinoma
MONDO:0004990	http://www.ebi.ac.uk/efo/EFO_0000306	breast tumor luminal A or B	breast tumor luminal
MONDO:0004984	http://www.ebi.ac.uk/efo/EFO_0000281	basal-like breast carcinoma	basal-like carcinoma
MONDO:0004967	http://www.ebi.ac.uk/efo/EFO_0000220	acute lymphoblastic leukemia (disease)	acute lymphoblastic leukemia
MONDO:0010811	http://www.ebi.ac.uk/efo/EFO_0000284	benign prostatic hyperplasia (disease)	benign prostatic hyperplasia
MONDO:0005034	http://www.ebi.ac.uk/efo/EFO_0000501	follicular thyroid carcinoma (disease)	follicular thyroid carcinoma
MONDO:0006519	http://www.ebi.ac.uk/efo/EFO_1000657	rectal cancer	rectum cancer
MONDO:0005075	http://www.ebi.ac.uk/efo/EFO_0000641	papillary thyroid carcinoma (disease)	papillary thyroid carcinoma
MONDO:0005262	http://www.ebi.ac.uk/efo/EFO_0003760	central nervous system cyst (disease)	central nervous system cyst
MONDO:0011655	http://www.ebi.ac.uk/efo/EFO_0007143	alveolar soft part sarcoma (disease)	alveolar soft part sarcoma
MONDO:0009993	http://www.ebi.ac.uk/efo/EFO_0000437	embryonal rhabdomyosarcoma (disease)	embryonal rhabdomyosarcoma
MONDO:0005463	http://www.ebi.ac.uk/efo/EFO_0005239	aortic valve calcification (disease)	aortic valve calcification
MONDO:0004956	http://www.ebi.ac.uk/efo/EFO_0000196	metastatic prostate carcinoma	metastatic prostate cancer
MONDO:0006711	http://www.ebi.ac.uk/efo/EFO_1000878	constrictive pericarditis (disease)	constrictive pericarditis
MONDO:0006726	http://www.ebi.ac.uk/efo/EFO_1000898	diaphragmatic eventration (disease)	diaphragmatic eventration
MONDO:0003240	http://www.ebi.ac.uk/efo/EFO_1000627	thyroid gland disease	thyroid disease
MONDO:0005200	http://www.ebi.ac.uk/efo/EFO_0002629	viral dilated cardiomyopathy	viral cardiomyopathy
MONDO:0009994	http://www.ebi.ac.uk/efo/EFO_0000248	alveolar rhabdomyosarcoma (disease)	alveolar rhabdomyosarcoma
MONDO:0005264	http://www.ebi.ac.uk/efo/EFO_0003764	transient ischemic attack (disease)	transient ischemic attack
MONDO:0006947	http://www.ebi.ac.uk/efo/EFO_1001153	renovascular hypertension (disease)	renovascular hypertension
MONDO:0003481	http://www.ebi.ac.uk/efo/EFO_1000414	dysgerminoma of ovary	Ovarian Dysgerminoma
MONDO:0018769	http://www.ebi.ac.uk/efo/EFO_0007232	isosporiasis	cystoisosporiasis
MONDO:0015265	http://www.ebi.ac.uk/efo/EFO_0007183	bronchiolitis obliterans with obstructive pulmonary disease	bronchiolitis obliterans
MONDO:0005289	http://www.ebi.ac.uk/efo/EFO_0003866	paranasal sinus neoplasm (disease)	paranasal sinus neoplasm
MONDO:0007001	http://www.ebi.ac.uk/efo/EFO_1001218	tricuspid valve prolapse (disease)	tricuspid valve prolapse
MONDO:0000190	http://www.ebi.ac.uk/efo/EFO_0004287	ventricular fibrillation (disease)	ventricular fibrillation
MONDO:0005530	http://www.ebi.ac.uk/efo/EFO_0005611	opiate dependence	opioid dependence
MONDO:0006354	http://www.ebi.ac.uk/efo/EFO_1000457	parathyroid hyperplasia (disease)	Parathyroid Hyperplasia
MONDO:0006362	http://www.ebi.ac.uk/efo/EFO_1000467	peritoneal mesothelioma (disease)	Peritoneal Mesothelioma
MONDO:0006190	http://www.ebi.ac.uk/efo/EFO_1000230	endolymphatic sac tumor (disease)	Endolymphatic Sac Tumor
MONDO:0007147	http://www.ebi.ac.uk/efo/EFO_0003918	obstructive sleep apnea (disease)	obstructive sleep apnea
MONDO:0005099	http://www.ebi.ac.uk/efo/EFO_0000713	subarachnoid hemorrhage (disease)	subarachnoid hemorrhage
MONDO:0005469	http://www.ebi.ac.uk/efo/EFO_0005252	orthostatic hypotension (disease)	orthostatic hypotension
MONDO:0006665	http://www.ebi.ac.uk/efo/EFO_1000826	chronic atrophic gastritis	atrophic gastritis
MONDO:0005642	http://www.ebi.ac.uk/efo/EFO_0007141	atopic conjunctivitis	allergic conjunctivitis
MONDO:0005192	http://www.ebi.ac.uk/efo/EFO_0002618	exocrine pancreatic carcinoma	pancreatic carcinoma
MONDO:0005304	http://www.ebi.ac.uk/efo/EFO_0003891	biliary tract neoplasm (disease)	biliary tract neoplasm
MONDO:0006669	http://www.ebi.ac.uk/efo/EFO_1000830	bacterial endocarditis (disease)	bacterial endocarditis
MONDO:0006791	http://www.ebi.ac.uk/efo/EFO_1000971	hyperemesis gravidarum (disease)	hyperemesis gravidarum
MONDO:0006292	http://www.ebi.ac.uk/efo/EFO_1000355	malignant mesothelioma (disease)	Malignant Mesothelioma
MONDO:0003924	http://www.ebi.ac.uk/efo/EFO_0003104	adrenal cortex adenoma	adrenocortical adenoma
MONDO:0018646	http://www.ebi.ac.uk/efo/EFO_0004268	sclerosing cholangitis (disease)	sclerosing cholangitis
MONDO:0005210	http://www.ebi.ac.uk/efo/EFO_0002914	uterine corpus sarcoma	uterine sarcoma
MONDO:0005068	http://www.ebi.ac.uk/efo/EFO_0000612	myocardial infarction (disease)	myocardial infarction
MONDO:0006608	http://www.ebi.ac.uk/efo/EFO_1000764	seborrheic dermatitis (disease)	seborrheic dermatitis
MONDO:0006109	http://www.ebi.ac.uk/efo/EFO_1000124	malignant biphasic mesothelioma	Biphasic Mesothelioma
MONDO:0002096	http://www.ebi.ac.uk/efo/EFO_1000204	malignant conjunctival melanoma	Conjunctival Melanoma
MONDO:0006007	http://www.ebi.ac.uk/efo/EFO_0007536	vesicoureteral reflux (disease)	vesicoureteral reflux
MONDO:0006806	http://www.ebi.ac.uk/efo/EFO_1000986	intermediate uveitis (disease)	intermediate uveitis
MONDO:0005086	http://www.ebi.ac.uk/efo/EFO_0000681	renal cell carcinoma (disease)	renal cell carcinoma
MONDO:0007035	http://www.ebi.ac.uk/efo/EFO_1000660	acanthosis nigricans (disease)	acanthosis nigricans
MONDO:0005694	http://www.ebi.ac.uk/efo/EFO_0009255	cecal neoplasm	cecal neoplasm
MONDO:0005035	http://www.ebi.ac.uk/efo/EFO_0000502	ganglioneuroblastoma (disease)	ganglioneuroblastoma
MONDO:0005102	http://www.ebi.ac.uk/efo/EFO_0000730	undifferentiated (embryonal) sarcoma	undifferentiated sarcoma
MONDO:0021001	http://www.ebi.ac.uk/efo/EFO_0006513	hemochromatosis type 1	hereditary hemochromatosis type 1
MONDO:0007016	http://www.ebi.ac.uk/efo/EFO_1001237	vitamin A deficiency (disease)	vitamin A deficiency
MONDO:0005362	http://www.ebi.ac.uk/efo/EFO_0004234	erectile dysfunction (disease)	erectile dysfunction
MONDO:0005347	http://www.ebi.ac.uk/efo/EFO_0004211	hypertriglyceridemia (disease)	Hypertriglyceridemia
MONDO:0014184	http://www.ebi.ac.uk/efo/EFO_0005425	language impairment (disease)	language impairment
MONDO:0005936	http://www.ebi.ac.uk/efo/EFO_0007461	recurrent pneumonia (disease)	recurrent pneumonia
MONDO:0006123	http://www.ebi.ac.uk/efo/EFO_1000150	cardiac rhabdomyoma (disease)	Cardiac Rhabdomyoma
MONDO:0004981	http://www.ebi.ac.uk/efo/EFO_0000275	atrial fibrillation (disease)	atrial fibrillation
MONDO:0005366	http://www.ebi.ac.uk/efo/EFO_0004239	chronic hepatitis B	chronic hepatitis B infection
MONDO:0005354	http://www.ebi.ac.uk/efo/EFO_0004220	chronic hepatitis C	Chronic Hepatitis C infection
MONDO:0018690	http://www.ebi.ac.uk/efo/EFO_0004126	Holmes-Adie syndrome	Adie syndrome
MONDO:0006624	http://www.ebi.ac.uk/efo/EFO_1000781	overactive bladder (disease)	overactive bladder
MONDO:0005012	http://www.ebi.ac.uk/efo/EFO_0000389	cutaneous melanoma (disease)	cutaneous melanoma
MONDO:0005279	http://www.ebi.ac.uk/efo/EFO_0003827	pulmonary embolism (disease)	pulmonary embolism
MONDO:0005804	http://www.ebi.ac.uk/efo/EFO_0007319	hyperprolactinemia (disease)	hyperprolactinemia
MONDO:0005101	http://www.ebi.ac.uk/efo/EFO_0000729	ulcerative colitis (disease)	ulcerative colitis
MONDO:0000960	http://www.ebi.ac.uk/efo/EFO_1000896	diabetic peripheral angiopathy	diabetic angiopathy
MONDO:0002789	http://www.ebi.ac.uk/efo/EFO_1000289	hemangiopericytic tumor	Hemangiopericytic Neoplasm
MONDO:0005015	http://www.ebi.ac.uk/efo/EFO_0000400	diabetes mellitus (disease)	diabetes mellitus
MONDO:0005402	http://www.ebi.ac.uk/efo/EFO_0004289	lymphoid leukemia (disease)	lymphoid leukemia
MONDO:0005001	http://www.ebi.ac.uk/efo/EFO_0000337	chronic gastritis (disease)	chronic gastritis
MONDO:0005173	http://www.ebi.ac.uk/efo/EFO_0002496	actinic keratosis (disease)	actinic keratosis
MONDO:0008475	http://www.ebi.ac.uk/efo/EFO_0007493	spondylolisthesis (disease)	spondylolisthesis
MONDO:0006651	http://www.ebi.ac.uk/efo/EFO_1000811	anterior uveitis (disease)	anterior uveitis
MONDO:0005212	http://www.ebi.ac.uk/efo/EFO_0002918	rhabdomyosarcoma (disease)	rhabdomyosarcoma
MONDO:0005055	http://www.ebi.ac.uk/efo/EFO_0000558	Kaposi's sarcoma (disease)	Kaposi's sarcoma
MONDO:0010434	http://www.ebi.ac.uk/efo/EFO_0001376	synovial sarcoma (disease)	synovial sarcoma
MONDO:0005288	http://www.ebi.ac.uk/efo/EFO_0003855	intestinal polyp (disease)	intestinal polyp
MONDO:0007448	http://www.ebi.ac.uk/efo/EFO_1000685	familial dermatographia	dermatographia
MONDO:0005113	http://www.ebi.ac.uk/efo/EFO_0000771	bacterial infectious disease	bacterial disease
MONDO:0005369	http://www.ebi.ac.uk/efo/EFO_0004243	carcinoid tumor (disease)	carcinoid tumor
MONDO:0005207	http://www.ebi.ac.uk/efo/EFO_0002893	choriocarcinoma (disease)	choriocarcinoma
MONDO:0005881	http://www.ebi.ac.uk/efo/EFO_0007401	oligohydramnios (disease)	oligohydramnios
MONDO:0005783	http://www.ebi.ac.uk/efo/EFO_0007298	hemopericardium (disease)	hemopericardium
MONDO:0004997	http://www.ebi.ac.uk/efo/EFO_0000331	chondroblastoma (disease)	chondroblastoma
MONDO:0005160	http://www.ebi.ac.uk/efo/EFO_0001666	aortic aneurysm (disease)	aortic aneurysm
MONDO:0006774	http://www.ebi.ac.uk/efo/EFO_1000954	habitual spontaneous abortion	habitual abortion
MONDO:0005583	http://www.ebi.ac.uk/efo/EFO_0005932	non-human animal disease	animal disease
MONDO:0005310	http://www.ebi.ac.uk/efo/EFO_0003911	atrial flutter (disease)	atrial flutter
MONDO:0008977	http://www.ebi.ac.uk/efo/EFO_0000333	chondrosarcoma (disease)	chondrosarcoma
MONDO:0010643	http://www.ebi.ac.uk/efo/EFO_1000068	acute leukemia (disease)	Acute Leukemia
MONDO:0005033	http://www.ebi.ac.uk/efo/EFO_0000500	ganglioneuroma (disease)	ganglioneuroma
MONDO:0009047	http://www.ebi.ac.uk/efo/EFO_0004562	cryptorchidism (disease)	cryptorchidism
MONDO:0005412	http://www.ebi.ac.uk/efo/EFO_0004607	duodenal ulcer (disease)	duodenal ulcer
MONDO:0005290	http://www.ebi.ac.uk/efo/EFO_0003867	rhabdomyolysis (disease)	rhabdomyolysis
MONDO:0007028	http://www.ebi.ac.uk/efo/EFO_1001250	rotator cuff syndrome	rotator cuff tear
MONDO:0006996	http://www.ebi.ac.uk/efo/EFO_1001212	thyroid crisis (disease)	thyroid crisis
MONDO:0006869	http://www.ebi.ac.uk/efo/EFO_1001062	nodular goiter (disease)	nodular goiter
MONDO:0005387	http://www.ebi.ac.uk/efo/EFO_0004266	primary ovarian failure	primary ovarian insufficiency
MONDO:0004335	http://www.ebi.ac.uk/efo/EFO_0000405	gastrointestinal system disease	digestive system disease
MONDO:0006795	http://www.ebi.ac.uk/efo/EFO_1000975	hypersplenism (disease)	hypersplenism
MONDO:0006769	http://www.ebi.ac.uk/efo/EFO_1000948	gastroparesis (disease)	gastroparesis
MONDO:0006530	http://www.ebi.ac.uk/efo/EFO_1000675	cholesteatoma (disease)	cholesteatoma
MONDO:0006573	http://www.ebi.ac.uk/efo/EFO_1000727	lipodystrophy (disease)	lipodystrophy
MONDO:0006602	http://www.ebi.ac.uk/efo/EFO_1000757	porokeratosis (disease)	porokeratosis
MONDO:0005133	http://www.ebi.ac.uk/efo/EFO_0001065	endometriosis (disease)	endometriosis
MONDO:0005246	http://www.ebi.ac.uk/efo/EFO_0003102	osteomyelitis (disease)	osteomyelitis
MONDO:0005541	http://www.ebi.ac.uk/efo/EFO_0005649	spondylolysis (disease)	spondylolysis
MONDO:0002728	http://www.ebi.ac.uk/efo/EFO_0005701	rhabdoid tumor	malignant rhabdoid tumour
MONDO:0005904	http://www.ebi.ac.uk/efo/EFO_0007427	pericarditis (disease)	pericarditis
MONDO:0005025	http://www.ebi.ac.uk/efo/EFO_0000465	endocarditis (disease)	endocarditis
MONDO:0005164	http://www.ebi.ac.uk/efo/EFO_0002087	fibrosarcoma (disease)	fibrosarcoma
MONDO:0009807	http://www.ebi.ac.uk/efo/EFO_0000637	osteosarcoma (disease)	osteosarcoma
MONDO:0005441	http://www.ebi.ac.uk/efo/EFO_0004992	otitis media (disease)	Otitis media
MONDO:0016982	http://www.ebi.ac.uk/efo/EFO_0003968	angiosarcoma (disease)	angiosarcoma
MONDO:0005571	http://www.ebi.ac.uk/efo/EFO_0005804	polycythemia (disease)	polycythemia
MONDO:0008449	http://www.ebi.ac.uk/efo/EFO_0003105	spina bifida (disease)	spina bifida
MONDO:0005349	http://www.ebi.ac.uk/efo/EFO_0004213	otosclerosis (disease)	otosclerosis
MONDO:0005108	http://www.ebi.ac.uk/efo/EFO_0000763	viral infectious disease	viral disease
MONDO:0005183	http://www.ebi.ac.uk/efo/EFO_0002511	ovarian cystadenoma	simple cystadenoma
MONDO:0005468	http://www.ebi.ac.uk/efo/EFO_0005251	hypotension (disease)	hypotension
MONDO:0005344	http://www.ebi.ac.uk/efo/EFO_0004197	hepatitis B	hepatitis B infection
MONDO:0016723	http://www.ebi.ac.uk/efo/EFO_1000476	pineocytoma (disease)	Pineocytoma
MONDO:0005296	http://www.ebi.ac.uk/efo/EFO_0003877	sleep apnea (disease)	sleep apnea
MONDO:0005280	http://www.ebi.ac.uk/efo/EFO_0003830	prostatitis (disease)	prostatitis
MONDO:0008628	http://www.ebi.ac.uk/efo/EFO_1001227	ureterocele (disease)	ureterocele
MONDO:0005466	http://www.ebi.ac.uk/efo/EFO_0005246	hypersomnia (disease)	hypersomnia
MONDO:0005231	http://www.ebi.ac.uk/efo/EFO_0003047	hepatitis C	hepatitis C infection
MONDO:0005345	http://www.ebi.ac.uk/efo/EFO_0004209	hypospadias (disease)	hypospadias
MONDO:0006634	http://www.ebi.ac.uk/efo/EFO_1000791	pituitary gland acidophil adenoma	acidophil adenoma
MONDO:0006673	http://www.ebi.ac.uk/efo/EFO_1000834	pituitary gland basophil adenoma	basophil adenoma
MONDO:0005084	http://www.ebi.ac.uk/efo/EFO_0000677	mental disorder	mental or behavioural disorder
MONDO:0005230	http://www.ebi.ac.uk/efo/EFO_0003035	cellulitis (disease)	cellulitis
MONDO:0005898	http://www.ebi.ac.uk/efo/EFO_0007421	paronychia (disease)	paronychia
MONDO:0005048	http://www.ebi.ac.uk/efo/EFO_0000549	insulinoma (disease)	insulinoma
MONDO:0005297	http://www.ebi.ac.uk/efo/EFO_0003878	urethritis (disease)	urethritis
MONDO:0014726	http://www.ebi.ac.uk/efo/EFO_1001983	Charcot-Marie-tooth disease axonal type 2X	Autosomal recessive Charcot Marie Tooth disease type 2X
MONDO:0005454	http://www.ebi.ac.uk/efo/EFO_0005220	lung neuroendocrine neoplasm	pulmonary neuroendocrine tumor
MONDO:0004966	http://www.ebi.ac.uk/efo/EFO_0000217	gastritis (disease)	gastritis
MONDO:0005485	http://www.ebi.ac.uk/efo/EFO_0005407	psychosis (disease)	psychosis
MONDO:0006499	http://www.ebi.ac.uk/efo/EFO_1000634	hamartoma (disease)	hamartoma
MONDO:0005492	http://www.ebi.ac.uk/efo/EFO_0005531	urticaria (disease)	urticaria
MONDO:0005627	http://www.ebi.ac.uk/efo/EFO_0006859	head and neck cancer	head and neck malignant neoplasia
MONDO:0005404	http://www.ebi.ac.uk/efo/EFO_0004540	myalgic encephalomeyelitis/Chronic fatigue syndrome	chronic fatigue syndrome
